"","AREA_TITLE","PRIM_STATE","OCC_TITLE","TOT_EMP","EMP_PRSE","JOBS_1000","LOC_QUOTIENT","A_MEAN","MEAN_PRSE","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90"
"959","Mississippi","MS","Chemical Engineers",180,4,0.162,0.94,108800,0.8,73540,85630,101890,130500,164050
"960","Mississippi","MS","Civil Engineers",1960,4.5,1.782,0.83,85910,2.4,47800,61120,79480,100090,128620
"961","Mississippi","MS","Computer Hardware Engineers",200,21,0.179,0.34,79370,12.9,30090,49000,74150,104420,130300
"962","Mississippi","MS","Electrical Engineers",1130,6.9,1.022,0.77,90780,2.4,48960,74630,92680,102080,130280
"963","Mississippi","MS","Electronics Engineers, Except Computer",390,10.5,0.355,0.47,89090,2,60890,76780,79640,101340,127850
"964","Mississippi","MS","Environmental Engineers",330,6.3,0.304,1,75460,3.1,47910,47910,61040,77560,118750
"965","Mississippi","MS","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",120,10.8,0.111,0.68,75850,5.4,37180,37180,75050,96070,130500
"966","Mississippi","MS","Industrial Engineers",1820,3.4,1.656,0.79,82330,1.4,48120,60680,77500,99040,126780
"967","Mississippi","MS","Marine Engineers and Naval Architects",60,25.1,0.055,1.06,104810,5.6,75050,87820,95130,119770,143210
"968","Mississippi","MS","Materials Engineers",140,10.7,0.123,0.81,89210,3.4,48650,60680,79390,101520,142870
"969","Mississippi","MS","Mechanical Engineers",1130,5.7,1.026,0.52,84580,1.4,50450,60940,77300,101340,128430
"970","Mississippi","MS","Engineers, All Other",470,8.4,0.427,0.4,101050,2.1,39020,74970,101340,130640,151840
"971","Mississippi","MS","Architectural and Civil Drafters",460,11,0.419,0.58,46650,2.8,28690,36820,46880,59930,63440
"972","Mississippi","MS","Civil Engineering Technologists and Technicians",760,3.8,0.692,1.52,39690,1.9,26850,29350,36740,46220,49140
"973","Mississippi","MS","Electrical and Electronic Engineering Technologists and Technicians",930,4.2,0.843,1.17,58840,1.2,37130,37130,57420,73260,92780
"974","Mississippi","MS","Environmental Engineering Technologists and Technicians",100,31.8,0.088,0.83,43520,5.7,29570,36280,36820,39240,76450
"975","Mississippi","MS","Industrial Engineering Technologists and Technicians",320,13,0.295,0.67,65700,4.3,36770,45290,58930,76390,124520
"976","Mississippi","MS","Mechanical Engineering Technologists and Technicians",120,19.8,0.108,0.38,51750,6.1,28900,36800,46880,60500,77390
"977","Mississippi","MS","Engineering Technologists and Technicians, Except Drafters, All Other",510,8.7,0.467,0.89,64010,1.7,45800,48050,60710,74180,85220
"978","Mississippi","MS","Mathematical Science Teachers, Postsecondary",340,2.4,0.307,0.98,69540,0.5,47340,48720,60630,77100,99480
"979","Mississippi","MS","Architecture Teachers, Postsecondary",50,1.3,0.045,1.08,81820,0.5,61240,61350,77100,97340,122690
"980","Mississippi","MS","Engineering Teachers, Postsecondary",220,1.7,0.2,0.8,107930,0.8,61760,77870,98570,124440,156910
"981","Mississippi","MS","Demonstrators and Product Promoters",110,13.2,0.096,0.33,33450,1.4,23770,28920,36590,37680,38370
"982","Mississippi","MS","Sales Engineers",70,14.3,0.063,0.15,78720,3.6,60490,60490,75950,94290,100200
"983","Mississippi","MS","Data Entry Keyers",540,18.7,0.492,0.47,29930,4.5,17590,23150,28590,36090,45570
"984","Mississippi","MS","Operating Engineers and Other Construction Equipment Operators",3550,5.2,3.226,1.12,40610,1.4,28000,30840,38060,47420,54120
"985","Mississippi","MS","Stationary Engineers and Boiler Operators",300,14.5,0.268,1.27,52510,2.6,37630,47040,47980,60110,64880
"986","Mississippi","MS","Airline Pilots, Copilots, and Flight Engineers",210,0.9,0.19,0.33,111250,0.4,82640,100130,111260,122910,134430
"987","Mississippi","MS","Locomotive Engineers",710,0.1,0.645,2.33,54860,0,47090,47150,59950,60040,60040
"988","Mississippi","MS","Ship Engineers",70,11.2,0.064,1.19,107740,4.7,63790,77730,98850,130720,130720
"989","Missouri","MO","Architectural and Engineering Managers",2050,6.2,0.751,0.57,142350,2,95250,111780,132450,169120,206380
"990","Missouri","MO","Computer and Mathematical Occupations",80690,2.7,29.577,0.9,83150,1.5,38900,54760,78110,102410,130320
"991","Missouri","MO","Computer Network Architects",3440,7.9,1.261,1.05,107840,3.4,49470,68760,101500,131690,168480
"992","Missouri","MO","Database Administrators",1590,8.1,0.582,0.96,87580,2.4,47370,61520,80150,102610,129240
"993","Missouri","MO","Database Architects",700,15.7,0.256,0.71,109840,4.1,60990,75420,103730,129630,164940
"994","Missouri","MO","Software Developers",19370,5.9,7.101,0.73,100290,1.8,59440,75650,99780,126840,138760
"995","Missouri","MO","Software Quality Assurance Analysts and Testers",3020,8.2,1.106,0.82,62710,4.5,29380,33020,48510,80210,102340
"996","Missouri","MO","Data Scientists",2630,8.2,0.964,1.28,89570,1.9,49230,62780,79830,102550,129340
"997","Missouri","MO","Architecture and Engineering Occupations",38480,2.1,14.106,0.82,84640,1.2,46880,60240,77750,100290,129160
"998","Missouri","MO","Architects, Except Landscape and Naval",2000,7.2,0.733,1.03,83780,1.9,47910,60550,77450,99300,127070
"999","Missouri","MO","Landscape Architects",140,47.7,0.05,0.4,62330,8.1,42980,47670,60800,76600,79280
"1000","Missouri","MO","Bioengineers and Biomedical Engineers",40,7.6,0.013,0.11,77040,0.5,60750,60750,76650,97090,102080
"1001","Missouri","MO","Chemical Engineers",230,11.4,0.085,0.5,112530,5.8,65290,77900,102390,133060,167790
"1002","Missouri","MO","Civil Engineers",6250,9.5,2.292,1.06,87050,3.3,56520,61870,78180,101020,126870
"1003","Missouri","MO","Computer Hardware Engineers",690,38.8,0.253,0.48,88220,23.1,47950,61330,78670,101650,131590
"1004","Missouri","MO","Electrical Engineers",2290,6.4,0.839,0.64,98930,1.9,59900,76650,96840,122650,154750
"1005","Missouri","MO","Electronics Engineers, Except Computer",2000,6.3,0.733,0.96,114090,1.5,78500,79390,101780,130120,164340
"1006","Missouri","MO","Environmental Engineers",600,18.4,0.221,0.73,80800,4.7,48690,60570,76940,100290,127160
"1007","Missouri","MO","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",180,18,0.067,0.42,94680,6.3,55800,62360,97090,122650,154750
"1008","Missouri","MO","Industrial Engineers",6130,3.6,2.249,1.08,94400,0.9,59830,74220,83740,109250,139430
"1009","Missouri","MO","Materials Engineers",420,15.3,0.153,1,96260,5.9,60680,71550,89850,122650,164340
"1010","Missouri","MO","Mechanical Engineers",3030,10,1.109,0.56,91160,3.9,55540,70580,87190,101780,128590
"1011","Missouri","MO","Mining and Geological Engineers, Including Mining Safety Engineers",140,26.5,0.052,0.99,97330,2.9,61540,77740,77940,127110,144610
"1012","Missouri","MO","Nuclear Engineers",110,1.4,0.041,0.46,90460,0.6,56900,58390,93950,121370,121370
"1013","Missouri","MO","Engineers, All Other",1610,8.9,0.591,0.55,95200,2.4,55030,76770,97730,110040,142980
"1014","Missouri","MO","Architectural and Civil Drafters",2340,11.5,0.856,1.19,58040,2.4,37970,47330,56400,64510,78960
"1015","Missouri","MO","Civil Engineering Technologists and Technicians",1710,21.3,0.628,1.38,50130,5.5,33980,36970,47270,60040,76010
"1016","Missouri","MO","Electrical and Electronic Engineering Technologists and Technicians",930,6,0.341,0.47,65510,1.6,42530,52460,63940,76920,88540
"1017","Missouri","MO","Environmental Engineering Technologists and Technicians",150,28.9,0.056,0.53,47190,7.6,36020,36770,37340,60520,69440
"1018","Missouri","MO","Industrial Engineering Technologists and Technicians",470,14.4,0.173,0.39,57140,1.5,37250,46690,48670,62790,83630
"1019","Missouri","MO","Mechanical Engineering Technologists and Technicians",270,10.3,0.099,0.35,58020,1.3,41810,47270,55540,61530,78600
"1020","Missouri","MO","Engineering Technologists and Technicians, Except Drafters, All Other",570,5.8,0.209,0.4,67100,1.3,46340,54410,64570,77600,87380
"1021","Missouri","MO","Mathematical Science Teachers, Postsecondary",740,2.3,0.27,0.86,77240,1.5,47350,57640,71670,95830,123350
"1022","Missouri","MO","Engineering Teachers, Postsecondary",560,1.2,0.207,0.82,82090,0.5,21420,21420,73650,124440,157360
"1023","Missouri","MO","Sales Engineers",720,17.9,0.266,0.63,92920,6.3,48610,62610,90690,127290,131000
"1024","Missouri","MO","Data Entry Keyers",3270,9.9,1.199,1.15,32050,1.9,22850,26880,30440,36590,40370
"1025","Missouri","MO","Operating Engineers and Other Construction Equipment Operators",7710,5.7,2.825,0.98,61280,2.1,32100,44090,61350,77000,82570
"1026","Missouri","MO","Stationary Engineers and Boiler Operators",340,5.8,0.123,0.58,64410,1,47040,49800,63270,76890,77630
"1027","Missouri","MO","Locomotive Engineers",1040,1.4,0.383,1.38,81340,0.6,81780,81910,81910,82050,82050
"1028","Missouri","MO","Rail Yard Engineers, Dinkey Operators, and Hostlers",50,35.2,0.017,0.53,62650,6.3,56140,60980,63440,63840,63840
"1029","Montana","MT","Architectural and Engineering Managers",350,7,0.748,0.56,121100,3.8,77740,95220,113520,133240,166770
"1030","Montana","MT","Computer and Mathematical Occupations",8800,4.3,18.707,0.57,71130,3.2,37600,48380,62690,80320,118570
"1031","Montana","MT","Computer Network Architects",310,19.9,0.655,0.55,99140,7.8,61980,75410,92520,125470,151470
"1032","Montana","MT","Database Administrators",230,9.6,0.486,0.8,72590,3.5,48190,61290,74980,79200,100690
"1033","Montana","MT","Software Developers",1360,9.8,2.894,0.3,92980,3.6,62330,75410,80610,102570,131340
"1034","Montana","MT","Software Quality Assurance Analysts and Testers",130,14.2,0.282,0.21,71610,5,38400,50620,74980,80040,100710
"1035","Montana","MT","Data Scientists",50,47.6,0.099,0.13,77830,15.1,47370,47370,75370,102350,126840
"1036","Montana","MT","Architecture and Engineering Occupations",8230,2.9,17.505,1.01,74880,2.3,39270,58780,75230,80550,107520
"1037","Montana","MT","Architects, Except Landscape and Naval",600,7.1,1.267,1.78,81190,2.7,47470,61040,77800,98800,123260
"1038","Montana","MT","Aerospace Engineers",70,33.4,0.156,0.39,80750,2.4,56210,61220,71810,80610,118710
"1039","Montana","MT","Chemical Engineers",70,11.2,0.141,0.82,115090,4.5,48130,77500,122920,154810,158130
"1040","Montana","MT","Civil Engineers",1550,7.4,3.301,1.53,79960,5.5,47960,60550,76650,95300,111380
"1041","Montana","MT","Computer Hardware Engineers",640,22.1,1.356,2.59,78750,11.7,77680,77680,77680,77680,77680
"1042","Montana","MT","Electrical Engineers",580,17.7,1.238,0.94,86470,2.3,59630,72270,79640,99560,123020
"1043","Montana","MT","Electronics Engineers, Except Computer",90,10.8,0.202,0.27,81860,3.3,61200,64960,78180,93550,107900
"1044","Montana","MT","Environmental Engineers",340,21.8,0.717,2.37,83770,6.9,60680,61220,77560,99040,120390
"1045","Montana","MT","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",40,37.7,0.089,0.55,83780,10.8,47230,57850,59630,120390,133180
"1046","Montana","MT","Industrial Engineers",310,13,0.649,0.31,102120,2.5,61040,76410,97090,122910,154750
"1047","Montana","MT","Materials Engineers",60,14.9,0.131,0.86,72220,2.8,47910,61040,61040,77560,104910
"1048","Montana","MT","Mechanical Engineers",560,24.9,1.183,0.6,82070,7.5,60680,61160,75230,96800,126780
"1049","Montana","MT","Mining and Geological Engineers, Including Mining Safety Engineers",190,21.2,0.406,7.76,92230,5.9,48800,62510,79100,101780,164050
"1050","Montana","MT","Petroleum Engineers",260,17.9,0.543,3.46,87610,10.7,38130,63530,80310,97800,135890
"1051","Montana","MT","Engineers, All Other",310,5.7,0.652,0.6,87150,1.9,60760,77560,77560,98590,122050
"1052","Montana","MT","Architectural and Civil Drafters",540,8.8,1.157,1.61,54480,2.9,36720,46940,48680,61950,76600
"1053","Montana","MT","Civil Engineering Technologists and Technicians",330,10,0.692,1.52,49120,2.9,36740,36740,47040,58780,65430
"1054","Montana","MT","Electrical and Electronic Engineering Technologists and Technicians",80,7.7,0.165,0.23,68530,1.7,47040,59110,74300,77560,84030
"1055","Montana","MT","Environmental Engineering Technologists and Technicians",140,31.6,0.292,2.76,44570,3.6,34710,37230,46150,48080,59710
"1056","Montana","MT","Industrial Engineering Technologists and Technicians",30,18.4,0.073,0.17,54170,5.5,30180,40950,50450,61950,77380
"1057","Montana","MT","Mechanical Engineering Technologists and Technicians",50,27.5,0.106,0.37,64050,5.9,48460,50900,61950,77380,80470
"1058","Montana","MT","Engineering Technologists and Technicians, Except Drafters, All Other",190,17.6,0.407,0.78,61690,6.7,36900,47040,55200,71120,95560
"1059","Montana","MT","Mathematical Science Teachers, Postsecondary",250,8.2,0.528,1.68,68080,2.5,48190,48220,61350,77100,97340
"1060","Montana","MT","Engineering Teachers, Postsecondary",140,3.5,0.308,1.22,113380,2,61780,98570,124440,124440,156910
"1061","Montana","MT","Sales Engineers",40,42.9,0.089,0.21,117010,11,79650,104100,129190,129200,130420
"1062","Montana","MT","Data Entry Keyers",480,28.1,1.02,0.98,30120,8.4,18920,22910,28380,36360,47710
"1063","Montana","MT","Operating Engineers and Other Construction Equipment Operators",3570,4.6,7.601,2.65,54320,1.1,37500,46760,48450,60630,75750
"1064","Montana","MT","Stationary Engineers and Boiler Operators",100,13.3,0.22,1.04,76770,4.1,39120,48720,96120,97630,97630
"1065","Montana","MT","Airline Pilots, Copilots, and Flight Engineers",70,33.4,0.139,0.24,63350,22,39060,48180,49660,77480,101340
"1066","Montana","MT","Locomotive Engineers",370,0.7,0.779,2.81,77790,0.5,67720,79960,80070,80070,80070
"1067","Nebraska","NE","Architectural and Engineering Managers",1080,6.5,1.127,0.85,129010,3.3,78070,99520,127000,151870,168830
"1068","Nebraska","NE","Computer and Mathematical Occupations",31260,2.2,32.626,0.99,81090,1.2,39350,59030,78920,102410,129670
"1069","Nebraska","NE","Computer Network Architects",1210,14.2,1.265,1.06,95350,5.2,49260,75410,99540,120240,131910
"1070","Nebraska","NE","Database Administrators",660,7.4,0.691,1.13,87280,2.2,49200,62900,80190,102600,131340
"1071","Nebraska","NE","Database Architects",460,9.9,0.476,1.33,113000,2.8,77940,95900,103110,130090,131990
"1072","Nebraska","NE","Software Developers",7350,8,7.666,0.79,98590,2.7,61080,78920,101810,125900,131340
"1073","Nebraska","NE","Software Quality Assurance Analysts and Testers",1030,10.1,1.073,0.8,79270,3.8,48920,62510,78790,100690,102600
"1074","Nebraska","NE","Data Scientists",800,22.5,0.835,1.11,80590,5.6,47260,59620,80180,102090,119130
"1075","Nebraska","NE","Architecture and Engineering Occupations",11220,2,11.713,0.68,79020,1.2,46840,59380,76380,97700,123420
"1076","Nebraska","NE","Architects, Except Landscape and Naval",550,8.4,0.579,0.81,85680,3.5,48200,62710,78710,100190,129450
"1077","Nebraska","NE","Landscape Architects",110,29.1,0.118,0.95,69460,12.6,47470,47470,48940,79820,113630
"1078","Nebraska","NE","Aerospace Engineers",140,40.5,0.151,0.38,149860,12.8,80310,102540,163360,195410,207960
"1079","Nebraska","NE","Agricultural Engineers",70,32.8,0.077,9.65,92740,2.4,60550,77010,95010,100730,131030
"1080","Nebraska","NE","Bioengineers and Biomedical Engineers",40,32.6,0.04,0.33,70940,1.8,60640,62360,64010,79640,81990
"1081","Nebraska","NE","Chemical Engineers",110,22.7,0.119,0.69,87100,11.4,37020,62560,80070,126770,130180
"1082","Nebraska","NE","Civil Engineers",1600,6.6,1.667,0.77,89000,2.6,59900,62710,79450,101670,128220
"1083","Nebraska","NE","Computer Hardware Engineers",120,39.2,0.12,0.23,116850,4.6,77630,95680,102280,152460,164980
"1084","Nebraska","NE","Electrical Engineers",830,7.4,0.869,0.66,94130,1.9,59330,76430,95100,120130,129940
"1085","Nebraska","NE","Electronics Engineers, Except Computer",290,22.7,0.303,0.4,90950,4.2,60680,75230,79640,99050,126780
"1086","Nebraska","NE","Environmental Engineers",330,14.1,0.344,1.14,89740,2.7,59820,62770,81620,106220,130280
"1087","Nebraska","NE","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",180,8.9,0.184,1.13,93020,2.4,60680,72830,95480,102390,128540
"1088","Nebraska","NE","Industrial Engineers",1300,4.4,1.353,0.65,85340,2.2,48120,61210,78480,99720,123560
"1089","Nebraska","NE","Materials Engineers",200,20.2,0.204,1.34,84700,5.2,58690,62560,78230,99040,126780
"1090","Nebraska","NE","Mechanical Engineers",1180,9.9,1.232,0.62,83630,3.2,49390,61750,77500,99540,121500
"1091","Nebraska","NE","Mining and Geological Engineers, Including Mining Safety Engineers",30,43.7,0.033,0.62,83880,8.3,49720,73780,78500,95580,131030
"1092","Nebraska","NE","Engineers, All Other",380,15.4,0.397,0.37,81690,3.2,47780,60750,78210,99130,122650
"1093","Nebraska","NE","Architectural and Civil Drafters",690,13.7,0.721,1,53660,2.9,36900,46110,48670,61020,75800
"1094","Nebraska","NE","Aerospace Engineering and Operations Technologists and Technicians",50,13.9,0.048,0.62,60770,1,48930,60550,60550,62410,79380
"1095","Nebraska","NE","Civil Engineering Technologists and Technicians",210,10.1,0.223,0.49,60330,1.1,38000,48670,60110,75460,76010
"1096","Nebraska","NE","Electrical and Electronic Engineering Technologists and Technicians",480,8.5,0.501,0.7,61830,1.8,39070,47690,60220,74410,79890
"1097","Nebraska","NE","Environmental Engineering Technologists and Technicians",90,29.9,0.092,0.87,55370,4.2,37040,47010,59330,61150,74750
"1098","Nebraska","NE","Industrial Engineering Technologists and Technicians",220,4.7,0.229,0.52,60970,2.5,34210,46840,59110,66690,98520
"1099","Nebraska","NE","Mechanical Engineering Technologists and Technicians",130,15.6,0.133,0.47,59350,4.4,37850,47040,60110,74510,78960
"1100","Nebraska","NE","Engineering Technologists and Technicians, Except Drafters, All Other",380,19.5,0.394,0.75,67830,7.6,37250,47490,62230,76600,101070
"1101","Nebraska","NE","Mathematical Science Teachers, Postsecondary",280,1.7,0.289,0.92,77480,0.5,56980,60900,64150,77630,119950
"1102","Nebraska","NE","Engineering Teachers, Postsecondary",100,9.2,0.1,0.4,96220,2.8,49890,65340,98570,99220,156910
"1103","Nebraska","NE","Demonstrators and Product Promoters",330,21,0.343,1.19,31360,3.2,24350,28000,29660,37090,37980
"1104","Nebraska","NE","Sales Engineers",370,27,0.388,0.92,89510,8.6,60420,64300,82150,105100,132420
"1105","Nebraska","NE","Data Entry Keyers",1150,10.1,1.2,1.15,33540,2.2,23380,29310,35950,37510,38880
"1106","Nebraska","NE","Operating Engineers and Other Construction Equipment Operators",3020,8,3.155,1.1,47190,1.7,36750,37840,46770,49140,60630
"1107","Nebraska","NE","Stationary Engineers and Boiler Operators",460,24.4,0.485,2.29,52160,3.1,44200,47040,48700,60920,62570
"1108","Nebraska","NE","Airline Pilots, Copilots, and Flight Engineers",70,26,0.075,0.13,109090,4.3,80060,95560,104900,134620,134690
"1109","Nebraska","NE","Locomotive Engineers",880,0.3,0.918,3.32,77810,0.3,63910,81080,81860,81860,81860
"1110","Nevada","NV","Architectural and Engineering Managers",740,10.2,0.576,0.43,139260,2.8,80880,103380,127510,163650,206990
"1111","Nevada","NV","Computer and Mathematical Occupations",21480,4.2,16.66,0.5,77470,2.7,36900,48190,75880,99510,126900
"1112","Nevada","NV","Computer Network Architects",740,29.8,0.573,0.48,118000,9.5,62090,93960,102570,162820,162870
"1113","Nevada","NV","Database Administrators",440,26.8,0.34,0.56,84700,8.7,49930,62910,81060,100690,102290
"1114","Nevada","NV","Database Architects",270,26.1,0.211,0.59,90420,4.8,47750,61340,98870,102100,129230
"1115","Nevada","NV","Software Developers",3480,11.6,2.697,0.28,101850,3.8,61350,77950,99510,126270,156980
"1116","Nevada","NV","Software Quality Assurance Analysts and Testers",720,20.9,0.56,0.41,57180,10.6,30030,47370,48410,62860,98920
"1117","Nevada","NV","Data Scientists",430,14,0.335,0.45,97710,4.8,77500,78480,79860,102090,157000
"1118","Nevada","NV","Architecture and Engineering Occupations",15520,3.3,12.039,0.7,83380,1.9,46840,60500,77900,100360,128020
"1119","Nevada","NV","Architects, Except Landscape and Naval",320,22,0.247,0.35,87060,4,61160,71910,77790,99000,126000
"1120","Nevada","NV","Landscape Architects",60,28.5,0.048,0.39,70220,8.1,29750,37410,62060,86990,125020
"1121","Nevada","NV","Bioengineers and Biomedical Engineers",40,29.4,0.034,0.28,82720,4.5,46590,61500,77680,93610,134730
"1122","Nevada","NV","Chemical Engineers",50,27.1,0.041,0.24,106310,5.8,75230,79720,99340,131030,153670
"1123","Nevada","NV","Civil Engineers",2710,8.5,2.099,0.97,96400,4.9,59710,75230,90060,116540,130570
"1124","Nevada","NV","Electrical Engineers",810,16.4,0.631,0.48,101250,3,61780,78210,99040,126780,134950
"1125","Nevada","NV","Electronics Engineers, Except Computer",520,20.9,0.403,0.53,111490,3.8,77130,98370,101410,126610,139220
"1126","Nevada","NV","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",190,29.2,0.151,0.93,78130,8.8,59970,76350,79650,79650,95480
"1127","Nevada","NV","Industrial Engineers",920,8.9,0.712,0.34,100020,3.3,62410,78820,100410,122650,149670
"1128","Nevada","NV","Materials Engineers",120,24.5,0.095,0.62,76030,3.8,49160,62790,77150,79640,99980
"1129","Nevada","NV","Mechanical Engineers",1040,11.8,0.81,0.41,92750,4,59780,63760,95300,101010,128770
"1130","Nevada","NV","Mining and Geological Engineers, Including Mining Safety Engineers",770,6.8,0.596,11.4,101970,2.2,62560,79890,98760,130650,164050
"1131","Nevada","NV","Engineers, All Other",1350,18.3,1.044,0.97,79040,6.4,38060,47370,77150,99980,127850
"1132","Nevada","NV","Architectural and Civil Drafters",1000,14.5,0.778,1.08,60330,5.4,29270,47030,60670,75800,97630
"1133","Nevada","NV","Civil Engineering Technologists and Technicians",610,17.4,0.473,1.04,56780,5.8,36650,46840,50730,61300,79170
"1134","Nevada","NV","Electrical and Electronic Engineering Technologists and Technicians",1280,9.1,0.99,1.37,65640,5.1,36920,60320,61950,78960,79420
"1135","Nevada","NV","Environmental Engineering Technologists and Technicians",160,23.1,0.128,1.2,64420,8.6,36420,39300,60710,78540,99850
"1136","Nevada","NV","Industrial Engineering Technologists and Technicians",310,4.2,0.241,0.55,55220,0.9,46650,48030,48310,61770,71820
"1137","Nevada","NV","Mechanical Engineering Technologists and Technicians",290,43.5,0.224,0.79,79740,16.6,38810,49210,78960,97630,124190
"1138","Nevada","NV","Engineering Technologists and Technicians, Except Drafters, All Other",550,26.2,0.426,0.81,61560,10.2,36900,47040,61720,78660,95860
"1139","Nevada","NV","Mathematical Science Teachers, Postsecondary",190,0.7,0.15,0.48,77760,0.4,35170,49990,73700,97340,122690
"1140","Nevada","NV","Architecture Teachers, Postsecondary",30,1.9,0.026,0.62,87980,1.1,31160,66880,81980,104270,154310
"1141","Nevada","NV","Engineering Teachers, Postsecondary",210,1.2,0.165,0.66,109810,0.7,48960,81230,105250,134760,172680
"1142","Nevada","NV","Demonstrators and Product Promoters",720,24.8,0.556,1.93,37480,11.7,18050,22750,29970,52350,59950
"1143","Nevada","NV","Sales Engineers",200,28.9,0.153,0.36,100820,12.9,58400,75930,98600,125730,159920
"1144","Nevada","NV","Data Entry Keyers",310,17.8,0.24,0.23,34940,3.9,27050,29350,29820,39730,46680
"1145","Nevada","NV","Operating Engineers and Other Construction Equipment Operators",4200,6.8,3.259,1.13,63920,2.8,38240,47760,59510,77360,96080
"1146","Nevada","NV","Stationary Engineers and Boiler Operators",250,5.8,0.195,0.92,55490,1.2,49530,49550,49640,58160,77980
"1147","New Hampshire","NH","Computer and Mathematical Occupations",20670,2.5,32.538,0.98,95250,1.2,48220,62780,92460,121130,152440
"1148","New Hampshire","NH","Computer Network Architects",330,14.1,0.513,0.43,110720,4.8,63500,84570,103010,131690,163670
"1149","New Hampshire","NH","Database Administrators",250,5.1,0.401,0.66,103280,3.2,61330,80740,101000,124200,131280
"1150","New Hampshire","NH","Database Architects",140,23,0.213,0.59,97840,5.5,58640,78110,95820,127040,132460
"1151","New Hampshire","NH","Software Developers",6580,9.8,10.366,1.07,116940,1.5,75300,93090,106730,132510,166480
"1152","New Hampshire","NH","Software Quality Assurance Analysts and Testers",1010,11,1.587,1.18,88870,4.3,38340,61360,90360,106350,129240
"1153","New Hampshire","NH","Data Scientists",310,9.1,0.491,0.65,96100,3,59950,67410,91790,120500,131170
"1154","New Hampshire","NH","Architecture and Engineering Occupations",13250,2.7,20.853,1.21,90760,1.1,48810,62420,80170,105560,132250
"1155","New Hampshire","NH","Architects, Except Landscape and Naval",240,15.2,0.374,0.52,92160,9.4,47960,59720,78240,99630,159670
"1156","New Hampshire","NH","Chemical Engineers",120,23.4,0.186,1.09,88020,5.6,61780,63050,78500,109150,128610
"1157","New Hampshire","NH","Civil Engineers",1430,11.2,2.244,1.04,91210,5,59630,63440,79440,101190,129620
"1158","New Hampshire","NH","Computer Hardware Engineers",270,25.9,0.43,0.82,131580,3.2,76820,100340,129270,165260,188020
"1159","New Hampshire","NH","Electrical Engineers",2180,8,3.437,2.6,113880,1.5,78060,80490,108460,131350,162930
"1160","New Hampshire","NH","Electronics Engineers, Except Computer",290,6.2,0.463,0.61,109930,1.1,77750,79950,99340,128510,162770
"1161","New Hampshire","NH","Environmental Engineers",260,22.4,0.411,1.36,103180,5.3,62650,76320,100290,128990,166830
"1162","New Hampshire","NH","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",40,15.5,0.061,0.37,117940,5.3,74440,81530,127110,137210,163070
"1163","New Hampshire","NH","Industrial Engineers",1830,2.4,2.876,1.38,96770,0.8,62430,77750,97410,104450,130100
"1164","New Hampshire","NH","Materials Engineers",40,18.6,0.062,0.41,103480,3.6,80060,95580,95890,120700,130600
"1165","New Hampshire","NH","Mechanical Engineers",2100,6.1,3.311,1.68,98140,1.3,62650,77980,97410,119440,130100
"1166","New Hampshire","NH","Nuclear Engineers",160,12.3,0.25,2.78,128780,6.2,76920,128020,128020,137310,162210
"1167","New Hampshire","NH","Engineers, All Other",440,16.6,0.695,0.64,98140,3.3,61220,73920,92020,126530,150690
"1168","New Hampshire","NH","Architectural and Civil Drafters",590,10.8,0.934,1.3,61010,3.8,38120,47490,60220,74750,97400
"1169","New Hampshire","NH","Civil Engineering Technologists and Technicians",80,14.6,0.12,0.26,58520,2.4,47010,47820,59330,66860,75460
"1170","New Hampshire","NH","Electrical and Electronic Engineering Technologists and Technicians",690,4.8,1.094,1.52,64780,1.3,47230,49020,62420,77190,81670
"1171","New Hampshire","NH","Environmental Engineering Technologists and Technicians",60,30,0.096,0.9,58970,6,37890,47690,60590,65160,77760
"1172","New Hampshire","NH","Industrial Engineering Technologists and Technicians",560,3.8,0.877,1.99,60370,0.7,47230,48810,60220,62420,77240
"1173","New Hampshire","NH","Mechanical Engineering Technologists and Technicians",480,6.3,0.751,2.63,59970,1.3,47130,48810,60590,62420,77240
"1174","New Hampshire","NH","Engineering Technologists and Technicians, Except Drafters, All Other",290,1.9,0.453,0.87,61370,0.4,44080,48810,60220,69010,79080
"1175","New Hampshire","NH","Mathematical Science Teachers, Postsecondary",180,11.8,0.279,0.89,94020,2.6,49990,61690,77630,125930,155240
"1176","New Hampshire","NH","Engineering Teachers, Postsecondary",100,3,0.156,0.62,123300,1.3,76820,88790,99340,157360,198550
"1177","New Hampshire","NH","Demonstrators and Product Promoters",50,9.6,0.085,0.29,38210,3.4,24270,29880,35420,42000,60340
"1178","New Hampshire","NH","Sales Engineers",270,32.4,0.42,0.99,128660,8.7,63920,92900,123240,157540,189560
"1179","New Hampshire","NH","Data Entry Keyers",910,13.8,1.434,1.37,36810,1.8,28090,30130,36360,41790,47480
"1180","New Hampshire","NH","Operating Engineers and Other Construction Equipment Operators",1420,8.5,2.241,0.78,52150,1.8,37560,46280,48400,60090,72600
"1181","New Hampshire","NH","Stationary Engineers and Boiler Operators",80,3.9,0.121,0.57,59510,2.3,48580,48920,60210,62560,76670
